EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1258890,JEFFERSON CO.,INDIAN HILLS,4/2/2025,2325,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,201140,C,111,LMK,0,0,911 Call Center, , , ,2,WNW,2,WNW,INDIAN HILLS,4/2/2025,2325,38.2908,-85.6804,38.2908,-85.6804,A tree fell down across River Road.,"On the night of April 2nd, 2025, a cold front approached the lower Ohio Valley. Along and ahead of the cold front, numerous supercells developed over southern Illinois and western Kentucky. These storms tracked eastward and occasionally grew upscale into a QLCS with bowing segments. Storms lasted all night and into the morning hours, as the cold front began to stall over the lower Ohio Valley. These storms left behind a wake of damage in many counties in central Kentucky. Over the next few days, waves of showers and storms rode along the cold front bringing lots of rain which lead to widespread flash and areal flooding. Showers and storms came through daily, until the evening of April 6th. Later, this flooding turned into historic and near-record breaking river flooding along many river basins.||Overall, 6 tornadoes touched down from late evening into the overnight on April 2nd and 3rd, including one EF-3, one EF-2's, and four EF-1's. Many additional pockets of wind damage occurred, as well as widespread areal and flash flooding through late week into the weekend. Some river crests were historic, including a new record crest at Camp Nelson on the Kentucky River and the #2 all time crest at Frankfort. The crest at McAlpine Upper on the Ohio River was #8 all time.",223
1258687,JEFFERSON CO.,JEFFERSONTOWN,4/2/2025,2329,Tornado, ,EF3,0,0,0,0,KY,EST-5, ,201140,C,111,LMK,0,0,NWS Storm Survey, ,9.68,350,1,SW,1,NNE,BOSTON,4/2/2025,2339,38.1864,-85.582,38.2477,-85.4254,"A tornado touched down, beginning along Watterson Trail and Rivanna Dr, continuing into a heavily industrial section west of Blankenbaker Dr, crossing near the cloverleaf of I-265 and I-64, and then continuing into some residential areas along Beckley |Station Road, crossing Shelbyville Rd, and then lifting near Long Run Rd and Pope Dale Rd. It was on the ground for just under 10 miles and lasted 10 minutes. Its widest point is estimated at 350 yards and peak winds of 145 mph, or an EF3 tornado.||A few trees were uprooted as the tornado first touched down near Rivanna Dr. and Watterson Trail. It was mostly elevated as it continued to near the Jeffersontown municipal building, where it peeled back roofing on a metal warehouse and topped a few trees and one uprooted tree. The tornado moved east northeast peeling back the roof of a tall metal warehouse building just off Electron Dr. ||The tornado intensified along Ampere Court and Ampere Drive. The northeast side of a brick institutional building was completely blown out. Trees were uprooted and insulation was thrown in multiple directions. A large metal building had a failure of |X-braces in the lateral load resisting system. Metal pieces and insulation were thrown into trees and road signs. Immediately next-door, at KEP electric there was a complete destruction of another building, which had a brick bottom half and a metal top |half, and the metal and insulation was thrown in every direction, some of which traveled close to a mile. This was the strongest part of the tornado, and it only maintained this strength briefly. Tornado wind speeds were between 140 and 145 mph, EF3, with a width of 200 yards in this area. Some very subtle terrain is noted on topographic maps just west southwest of this area as well as a relative clearing of buildings, and these factors may briefly have influenced the strength of the tornado. ||A concrete warehouse building along Technology Drive had the walls blown down and roofing material lifted up and twisted in many directions. There was a collapse of pre-cast concrete tilt-up panels. There were several collapsed light poles as well. This |was the widest part of the tornado, an estimated 350 yards. At J & J, Transportation on Plantside Drive, a metal warehouse, had a failure of X-braces in the lateral load resisting system. Debris from the building was thrown at least a half a mile. At the Chick-fil-A across the street, bricks were peeled off the building, a large amount of roofing material was twisted and lifted. At 11900 Plantside Dr. (next door to Chick-fil-A) the metal roof of a brick building was peeled and thrown, and an extremely large air |conditioning unit was thrown off the roof to a distance of 75 yards, weighing several hundred pounds. Farther east on Plantside Drive behind the Interstate Battery building, at Creation Kingdom, a large section of the metal building was opened up, and metal support beams were twisted and bent. At Warren Technology at Campus Place, two brick walls were knocked out. The metal roof was peeled off, windows blown out, trees were uprooted, and many vehicles were moved and windows all blown out. Papa Johns |headquarters building had some windows blown out, and some HVAC units damaged on the roof, but overall the building fared very well. ||On Pope Lick Road, trees were twisted and topped, power poles were snapped. At Interstate 64 at English Station Road, signs were twisted and damaged and numerous trees were topped, twisted, and uprooted. The Stables Apartments had roof damage, |windows blown out, and car windows blown out. At Beckley Hills Drive at Beckley Hills Road, there were multiple homes with siding off, shingles off, blue tarps on roofs, gutter damage, and many missing shingles. There were several areas in Floyd s Fork Park |that had trees topped and uprooted. The last damage point was off of Flat Rock Road at 1710 Pope Dale Rd, where there were a few top trees and a couple of uprooted trees in a forested area.","On the night of April 2nd, 2025, a cold front approached the lower Ohio Valley. Along and ahead of the cold front, numerous supercells developed over southern Illinois and western Kentucky. These storms tracked eastward and occasionally grew upscale into a QLCS with bowing segments. Storms lasted all night and into the morning hours, as the cold front began to stall over the lower Ohio Valley. These storms left behind a wake of damage in many counties in central Kentucky. Over the next few days, waves of showers and storms rode along the cold front bringing lots of rain which lead to widespread flash and areal flooding. Showers and storms came through daily, until the evening of April 6th. Later, this flooding turned into historic and near-record breaking river flooding along many river basins.||Overall, 6 tornadoes touched down from late evening into the overnight on April 2nd and 3rd, including one EF-3, one EF-2's, and four EF-1's. Many additional pockets of wind damage occurred, as well as widespread areal and flash flooding through late week into the weekend. Some river crests were historic, including a new record crest at Camp Nelson on the Kentucky River and the #2 all time crest at Frankfort. The crest at McAlpine Upper on the Ohio River was #8 all time.",224
1258885,OLDHAM CO.,BROWNSBORO,4/2/2025,2332,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,201140,C,185,LMK,0,0,911 Call Center, , , ,3,WSW,3,WSW,BROWNSBORO,4/2/2025,2332,38.34,-85.56,38.34,-85.56,Dispatch reported a tree and wires down in the roadway.,"On the night of April 2nd, 2025, a cold front approached the lower Ohio Valley. Along and ahead of the cold front, numerous supercells developed over southern Illinois and western Kentucky. These storms tracked eastward and occasionally grew upscale into a QLCS with bowing segments. Storms lasted all night and into the morning hours, as the cold front began to stall over the lower Ohio Valley. These storms left behind a wake of damage in many counties in central Kentucky. Over the next few days, waves of showers and storms rode along the cold front bringing lots of rain which lead to widespread flash and areal flooding. Showers and storms came through daily, until the evening of April 6th. Later, this flooding turned into historic and near-record breaking river flooding along many river basins.||Overall, 6 tornadoes touched down from late evening into the overnight on April 2nd and 3rd, including one EF-3, one EF-2's, and four EF-1's. Many additional pockets of wind damage occurred, as well as widespread areal and flash flooding through late week into the weekend. Some river crests were historic, including a new record crest at Camp Nelson on the Kentucky River and the #2 all time crest at Frankfort. The crest at McAlpine Upper on the Ohio River was #8 all time.",225
1262345,JEFFERSON CO.,SYLVANIA,5/2/2025,1458,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,202565,C,111,LMK,0,0,911 Call Center, , , ,0,W,0,W,SYLVANIA,5/2/2025,1458,38.149,-85.879,38.149,-85.879,Trees and power lines were blown down by strong winds along Rutledge Road.,"A cold front moved into the mid-Mississippi Valley during the morning of May 2nd, with a line of showers and thunderstorms developing ahead of the front. Within the warm, humid air mass ahead of the front, temperatures warmed into the upper 70s by the early afternoon hours, allowing for 1500-2000 J/kg of MLCAPE to develop. Wind shear was fairly modest for the time of year, with between 25 and 30 kt of effective bulk shear present. As the line of storms moved across central Kentucky, a couple bowing segments developed, producing scattered wind damage along the Ohio River. An isolated stronger cell across south central Kentucky produced severe hail up to golf ball size, in addition to gusty winds.||The following morning on May 3rd, the cold front was still slowly pushing east across the area. While mostly light to moderate rain showers were present, one stronger cell was able to produce a brief EF0 tornado over Franklin County.",226
1262347,JEFFERSON CO.,VALLEY STATION,5/2/2025,1459,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,202565,C,111,LMK,0,0,911 Call Center, , , ,1,SSE,1,SSE,VALLEY STATION,5/2/2025,1459,38.1002,-85.8636,38.1002,-85.8636,A carport was lifted into power lines by strong winds near Valley Station.,"A cold front moved into the mid-Mississippi Valley during the morning of May 2nd, with a line of showers and thunderstorms developing ahead of the front. Within the warm, humid air mass ahead of the front, temperatures warmed into the upper 70s by the early afternoon hours, allowing for 1500-2000 J/kg of MLCAPE to develop. Wind shear was fairly modest for the time of year, with between 25 and 30 kt of effective bulk shear present. As the line of storms moved across central Kentucky, a couple bowing segments developed, producing scattered wind damage along the Ohio River. An isolated stronger cell across south central Kentucky produced severe hail up to golf ball size, in addition to gusty winds.||The following morning on May 3rd, the cold front was still slowly pushing east across the area. While mostly light to moderate rain showers were present, one stronger cell was able to produce a brief EF0 tornado over Franklin County.",227
1262348,JEFFERSON CO.,ST DENNIS,5/2/2025,1506,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,202565,C,111,LMK,0,0,911 Call Center, , , ,1,NE,1,NE,ST DENNIS,5/2/2025,1506,38.23,-85.81,38.23,-85.81,A few trees were blown over and several large branches were snapped by strong winds in the Park Duvalle area.,"A cold front moved into the mid-Mississippi Valley during the morning of May 2nd, with a line of showers and thunderstorms developing ahead of the front. Within the warm, humid air mass ahead of the front, temperatures warmed into the upper 70s by the early afternoon hours, allowing for 1500-2000 J/kg of MLCAPE to develop. Wind shear was fairly modest for the time of year, with between 25 and 30 kt of effective bulk shear present. As the line of storms moved across central Kentucky, a couple bowing segments developed, producing scattered wind damage along the Ohio River. An isolated stronger cell across south central Kentucky produced severe hail up to golf ball size, in addition to gusty winds.||The following morning on May 3rd, the cold front was still slowly pushing east across the area. While mostly light to moderate rain showers were present, one stronger cell was able to produce a brief EF0 tornado over Franklin County.",228
1262351,JEFFERSON CO.,LOUISVILLE,5/2/2025,1509,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,202565,C,111,LMK,0,0,911 Call Center, , , ,1,ENE,1,ENE,LOUISVILLE,5/2/2025,1509,38.2369,-85.755,38.2369,-85.755,Power lines were downed by strong winds at the intersection of St Catherine Street and South First Street.,"A cold front moved into the mid-Mississippi Valley during the morning of May 2nd, with a line of showers and thunderstorms developing ahead of the front. Within the warm, humid air mass ahead of the front, temperatures warmed into the upper 70s by the early afternoon hours, allowing for 1500-2000 J/kg of MLCAPE to develop. Wind shear was fairly modest for the time of year, with between 25 and 30 kt of effective bulk shear present. As the line of storms moved across central Kentucky, a couple bowing segments developed, producing scattered wind damage along the Ohio River. An isolated stronger cell across south central Kentucky produced severe hail up to golf ball size, in addition to gusty winds.||The following morning on May 3rd, the cold front was still slowly pushing east across the area. While mostly light to moderate rain showers were present, one stronger cell was able to produce a brief EF0 tornado over Franklin County.",229
1262352,JEFFERSON CO.,LOUISVILLE,5/2/2025,1510,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,202565,C,111,LMK,0,0,911 Call Center, , , ,2,ENE,2,ENE,LOUISVILLE,5/2/2025,1510,38.2413,-85.7399,38.2413,-85.7399,A tree was downed by strong winds across Lampton Street.,"A cold front moved into the mid-Mississippi Valley during the morning of May 2nd, with a line of showers and thunderstorms developing ahead of the front. Within the warm, humid air mass ahead of the front, temperatures warmed into the upper 70s by the early afternoon hours, allowing for 1500-2000 J/kg of MLCAPE to develop. Wind shear was fairly modest for the time of year, with between 25 and 30 kt of effective bulk shear present. As the line of storms moved across central Kentucky, a couple bowing segments developed, producing scattered wind damage along the Ohio River. An isolated stronger cell across south central Kentucky produced severe hail up to golf ball size, in addition to gusty winds.||The following morning on May 3rd, the cold front was still slowly pushing east across the area. While mostly light to moderate rain showers were present, one stronger cell was able to produce a brief EF0 tornado over Franklin County.",230
1262353,JEFFERSON CO.,LOUISVILLE,5/2/2025,1511,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,202565,C,111,LMK,0,0,911 Call Center, , , ,1,E,1,E,LOUISVILLE,5/2/2025,1511,38.2266,-85.755,38.2266,-85.755,A tree was blown over onto two vehicles at the intersection of South Brook Street and East Burnett Avenue in Louisville.,"A cold front moved into the mid-Mississippi Valley during the morning of May 2nd, with a line of showers and thunderstorms developing ahead of the front. Within the warm, humid air mass ahead of the front, temperatures warmed into the upper 70s by the early afternoon hours, allowing for 1500-2000 J/kg of MLCAPE to develop. Wind shear was fairly modest for the time of year, with between 25 and 30 kt of effective bulk shear present. As the line of storms moved across central Kentucky, a couple bowing segments developed, producing scattered wind damage along the Ohio River. An isolated stronger cell across south central Kentucky produced severe hail up to golf ball size, in addition to gusty winds.||The following morning on May 3rd, the cold front was still slowly pushing east across the area. While mostly light to moderate rain showers were present, one stronger cell was able to produce a brief EF0 tornado over Franklin County.",231
1262354,JEFFERSON CO.,HIGHLANDS,5/2/2025,1513,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,202565,C,111,LMK,0,0,911 Call Center, , , ,2,NW,2,NW,HIGHLANDS,5/2/2025,1513,38.2452,-85.7047,38.2452,-85.7047,A tree was blown down across Etley Avenue in Louisville.,"A cold front moved into the mid-Mississippi Valley during the morning of May 2nd, with a line of showers and thunderstorms developing ahead of the front. Within the warm, humid air mass ahead of the front, temperatures warmed into the upper 70s by the early afternoon hours, allowing for 1500-2000 J/kg of MLCAPE to develop. Wind shear was fairly modest for the time of year, with between 25 and 30 kt of effective bulk shear present. As the line of storms moved across central Kentucky, a couple bowing segments developed, producing scattered wind damage along the Ohio River. An isolated stronger cell across south central Kentucky produced severe hail up to golf ball size, in addition to gusty winds.||The following morning on May 3rd, the cold front was still slowly pushing east across the area. While mostly light to moderate rain showers were present, one stronger cell was able to produce a brief EF0 tornado over Franklin County.",232
1262355,JEFFERSON CO.,ST MATTHEWS,5/2/2025,1513,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,202565,C,111,LMK,0,0,911 Call Center, , , ,1,NW,1,NW,ST MATTHEWS,5/2/2025,1513,38.2615,-85.6481,38.2615,-85.6481,A tree was blown down across the road near the intersection of Massie Avenue and Ridgeway Avenue in St Matthews.,"A cold front moved into the mid-Mississippi Valley during the morning of May 2nd, with a line of showers and thunderstorms developing ahead of the front. Within the warm, humid air mass ahead of the front, temperatures warmed into the upper 70s by the early afternoon hours, allowing for 1500-2000 J/kg of MLCAPE to develop. Wind shear was fairly modest for the time of year, with between 25 and 30 kt of effective bulk shear present. As the line of storms moved across central Kentucky, a couple bowing segments developed, producing scattered wind damage along the Ohio River. An isolated stronger cell across south central Kentucky produced severe hail up to golf ball size, in addition to gusty winds.||The following morning on May 3rd, the cold front was still slowly pushing east across the area. While mostly light to moderate rain showers were present, one stronger cell was able to produce a brief EF0 tornado over Franklin County.",233
1262356,JEFFERSON CO.,HIGHLANDS,5/2/2025,1514,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,202565,C,111,LMK,0,0,911 Call Center, , , ,3,WNW,3,WNW,HIGHLANDS,5/2/2025,1514,38.25,-85.72,38.25,-85.72,A tree was blown down across the road near the intersection of Lexington Road and Payne Street in Louisville.,"A cold front moved into the mid-Mississippi Valley during the morning of May 2nd, with a line of showers and thunderstorms developing ahead of the front. Within the warm, humid air mass ahead of the front, temperatures warmed into the upper 70s by the early afternoon hours, allowing for 1500-2000 J/kg of MLCAPE to develop. Wind shear was fairly modest for the time of year, with between 25 and 30 kt of effective bulk shear present. As the line of storms moved across central Kentucky, a couple bowing segments developed, producing scattered wind damage along the Ohio River. An isolated stronger cell across south central Kentucky produced severe hail up to golf ball size, in addition to gusty winds.||The following morning on May 3rd, the cold front was still slowly pushing east across the area. While mostly light to moderate rain showers were present, one stronger cell was able to produce a brief EF0 tornado over Franklin County.",234
1262357,JEFFERSON CO.,HIGHLANDS,5/2/2025,1514,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,202565,C,111,LMK,0,0,911 Call Center, , , ,1,NW,1,NW,HIGHLANDS,5/2/2025,1514,38.2449,-85.6927,38.2449,-85.6927,"A tree was blown down, bringing power lines down with it near the 2100 block of Lexington Road in Louisville.","A cold front moved into the mid-Mississippi Valley during the morning of May 2nd, with a line of showers and thunderstorms developing ahead of the front. Within the warm, humid air mass ahead of the front, temperatures warmed into the upper 70s by the early afternoon hours, allowing for 1500-2000 J/kg of MLCAPE to develop. Wind shear was fairly modest for the time of year, with between 25 and 30 kt of effective bulk shear present. As the line of storms moved across central Kentucky, a couple bowing segments developed, producing scattered wind damage along the Ohio River. An isolated stronger cell across south central Kentucky produced severe hail up to golf ball size, in addition to gusty winds.||The following morning on May 3rd, the cold front was still slowly pushing east across the area. While mostly light to moderate rain showers were present, one stronger cell was able to produce a brief EF0 tornado over Franklin County.",235
1262358,JEFFERSON CO.,JEFFERSONTOWN,5/2/2025,1520,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,202565,C,111,LMK,0,0,911 Call Center, , , ,0,W,0,W,JEFFERSONTOWN,5/2/2025,1520,38.1999,-85.5736,38.1999,-85.5736,Trees and power lines were blown down near the 3100 block of Lynnwood Way in Jeffersontown.,"A cold front moved into the mid-Mississippi Valley during the morning of May 2nd, with a line of showers and thunderstorms developing ahead of the front. Within the warm, humid air mass ahead of the front, temperatures warmed into the upper 70s by the early afternoon hours, allowing for 1500-2000 J/kg of MLCAPE to develop. Wind shear was fairly modest for the time of year, with between 25 and 30 kt of effective bulk shear present. As the line of storms moved across central Kentucky, a couple bowing segments developed, producing scattered wind damage along the Ohio River. An isolated stronger cell across south central Kentucky produced severe hail up to golf ball size, in addition to gusty winds.||The following morning on May 3rd, the cold front was still slowly pushing east across the area. While mostly light to moderate rain showers were present, one stronger cell was able to produce a brief EF0 tornado over Franklin County.",236
1262359,JEFFERSON CO.,PROSPECT,5/2/2025,1525,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,202565,C,111,LMK,0,0,911 Call Center, , , ,1,SE,1,SE,PROSPECT,5/2/2025,1525,38.3396,-85.6039,38.3396,-85.6039,A tree was blown down near the 7600 block of Rockingham Road in Prospect.,"A cold front moved into the mid-Mississippi Valley during the morning of May 2nd, with a line of showers and thunderstorms developing ahead of the front. Within the warm, humid air mass ahead of the front, temperatures warmed into the upper 70s by the early afternoon hours, allowing for 1500-2000 J/kg of MLCAPE to develop. Wind shear was fairly modest for the time of year, with between 25 and 30 kt of effective bulk shear present. As the line of storms moved across central Kentucky, a couple bowing segments developed, producing scattered wind damage along the Ohio River. An isolated stronger cell across south central Kentucky produced severe hail up to golf ball size, in addition to gusty winds.||The following morning on May 3rd, the cold front was still slowly pushing east across the area. While mostly light to moderate rain showers were present, one stronger cell was able to produce a brief EF0 tornado over Franklin County.",237
1262360,OLDHAM CO.,GLENARM,5/2/2025,1532,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,202565,C,185,LMK,0,0,911 Call Center, , , ,0,ENE,0,ENE,GLENARM,5/2/2025,1532,38.353,-85.4642,38.353,-85.4642,"A tree was blown down, blocking the road near the 5500 block of Kentucky Route 146 between Crestwood and Buckner.","A cold front moved into the mid-Mississippi Valley during the morning of May 2nd, with a line of showers and thunderstorms developing ahead of the front. Within the warm, humid air mass ahead of the front, temperatures warmed into the upper 70s by the early afternoon hours, allowing for 1500-2000 J/kg of MLCAPE to develop. Wind shear was fairly modest for the time of year, with between 25 and 30 kt of effective bulk shear present. As the line of storms moved across central Kentucky, a couple bowing segments developed, producing scattered wind damage along the Ohio River. An isolated stronger cell across south central Kentucky produced severe hail up to golf ball size, in addition to gusty winds.||The following morning on May 3rd, the cold front was still slowly pushing east across the area. While mostly light to moderate rain showers were present, one stronger cell was able to produce a brief EF0 tornado over Franklin County.",238
1262067,OLDHAM CO.,LA GRANGE,5/2/2025,1543,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,202565,C,185,LMK,0,0,911 Call Center, , , ,1,NNE,1,NNE,LA GRANGE,5/2/2025,1543,38.4079,-85.3776,38.4079,-85.3776,A tree was blown down by strong winds on the 100 block of East Main Street in La Grange.,"A cold front moved into the mid-Mississippi Valley during the morning of May 2nd, with a line of showers and thunderstorms developing ahead of the front. Within the warm, humid air mass ahead of the front, temperatures warmed into the upper 70s by the early afternoon hours, allowing for 1500-2000 J/kg of MLCAPE to develop. Wind shear was fairly modest for the time of year, with between 25 and 30 kt of effective bulk shear present. As the line of storms moved across central Kentucky, a couple bowing segments developed, producing scattered wind damage along the Ohio River. An isolated stronger cell across south central Kentucky produced severe hail up to golf ball size, in addition to gusty winds.||The following morning on May 3rd, the cold front was still slowly pushing east across the area. While mostly light to moderate rain showers were present, one stronger cell was able to produce a brief EF0 tornado over Franklin County.",239
1262361,OLDHAM CO.,LA GRANGE,5/2/2025,1548,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,202565,C,185,LMK,0,0,911 Call Center, , , ,1,SW,1,SW,LA GRANGE,5/2/2025,1548,38.3919,-85.3906,38.3919,-85.3906,"A tree was blown down, blocking two lanes of southbound Interstate 71.","A cold front moved into the mid-Mississippi Valley during the morning of May 2nd, with a line of showers and thunderstorms developing ahead of the front. Within the warm, humid air mass ahead of the front, temperatures warmed into the upper 70s by the early afternoon hours, allowing for 1500-2000 J/kg of MLCAPE to develop. Wind shear was fairly modest for the time of year, with between 25 and 30 kt of effective bulk shear present. As the line of storms moved across central Kentucky, a couple bowing segments developed, producing scattered wind damage along the Ohio River. An isolated stronger cell across south central Kentucky produced severe hail up to golf ball size, in addition to gusty winds.||The following morning on May 3rd, the cold front was still slowly pushing east across the area. While mostly light to moderate rain showers were present, one stronger cell was able to produce a brief EF0 tornado over Franklin County.",240
1263428,BULLITT CO.,TING,5/16/2025,1924,Hail,0.75, ,0,0,0,0,KY,EST-5, ,202784,C,29,LMK,0,0,Public, , , ,1,NW,1,NW,TING,5/16/2025,1924,38.09,-85.48,38.09,-85.48,,"A strong storm system moved across the central and eastern United States from May 16th into May 17th, producing a significant severe weather event across the Mississippi and Ohio Valley. An unusually deep closed upper low slowly moved across the upper Midwest on the 16th, with strong mid- and upper-level southwest flow overspreading the Mississippi and Ohio Valley. The upper low pressure system brought a surface cold front into the Mississippi Valley by the morning of May 16th, with the front stalling out over the region until clearing to the east by the morning hours of May 17th. Ahead of the cold front, a typically unstable late spring air mass was present, with temperatures in the 80s and dewpoint temperatures in the upper 60s and lower 70s. The combination of strong wind shear for mid-May and a moist, unstable environment set the stage for severe weather across central Kentucky and southern Indiana.||During the early morning hours on May 16th, discrete cells, some supercellular, began to develop along the Ohio River and across central Kentucky. These cells were assisted by a 35 knot southwesterly low-level jet, which provided enough instability via low-level moisture transport for convection to initiate. Most of the morning convection was elevated, with between 2000-3000 J/kg of most unstable parcel CAPE present above a relatively stable boundary layer. Given the strong flow aloft, effective bulk shear was strong, around 55-60 kt, supporting organized multicell and supercell clusters. For the first wave of storms which moved across central Kentucky during the morning hours, large hail was the primary severe threat, with several reports of quarter to ping pong ball sized hail reported in severe storms. By later in the morning, isolated wind damage was also observed with severe storms across south central Kentucky. The first wave of storms continued until around midday, with a lull in activity occurring through the late afternoon hours.||During the early and mid-afternoon hours, breaks in cloud cover allowed for additional destabilization to occur, with temperatures warming into the low 80s and dewpoint temperatures in the low 70s ahead of the second wave of severe storms. This would support between 3500-4500 J/kg of surface-based CAPE across central Kentucky and extending into southern Indiana, setting up quite an unstable environment. Wind shear values were also extremely high ahead of the second wave of storms, with 60-70 knots of effective bulk shear noted in mesoanalysis data. Strong low-level wind shear and helicity were also present, with the parameter space supporting significant threats from damaging winds, hail, and tornadoes. The second wave of storms began as a broken line of supercells across Missouri, which moved into western and central Kentucky during the early evening hours. A dominant lead supercell moved across south central Kentucky, producing significant wind damage and up to baseball sized hail as it tracked from Logan and Butler County across to Russell County. As the supercell moved across Russell County, rotation aloft within the cell translated to the ground, with the storm producing a strong tornado which produced up to EF3 damage in eastern Russell County before tracking for nearly 60 miles across southeastern Kentucky, with maximum damage of EF4 strength near London. Additional supercells farther to the north also produced isolated wind damage and hail. By the late evening hours, supercells across western Kentucky and southern Illinois merged into a squall line as it moved over central Kentucky, producing larger swaths of wind damage with several reports of over 60 mph winds. A spin-up tornado was also observed with this line over Logan County, producing EF1 damage. The line of severe storms finally pushed into eastern Kentucky during the early morning hours on May 17th, bringing an end to the severe weather threat.",241
1267363,JEFFERSON CO.,ST DENNIS,5/16/2025,2105,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,202784,C,111,LMK,0,0,911 Call Center, , , ,1,SSW,1,SSW,ST DENNIS,5/16/2025,2105,38.2021,-85.8339,38.2021,-85.8339,A tree was blown down near the 4200 block of Cane Run Road.,"A strong storm system moved across the central and eastern United States from May 16th into May 17th, producing a significant severe weather event across the Mississippi and Ohio Valley. An unusually deep closed upper low slowly moved across the upper Midwest on the 16th, with strong mid- and upper-level southwest flow overspreading the Mississippi and Ohio Valley. The upper low pressure system brought a surface cold front into the Mississippi Valley by the morning of May 16th, with the front stalling out over the region until clearing to the east by the morning hours of May 17th. Ahead of the cold front, a typically unstable late spring air mass was present, with temperatures in the 80s and dewpoint temperatures in the upper 60s and lower 70s. The combination of strong wind shear for mid-May and a moist, unstable environment set the stage for severe weather across central Kentucky and southern Indiana.||During the early morning hours on May 16th, discrete cells, some supercellular, began to develop along the Ohio River and across central Kentucky. These cells were assisted by a 35 knot southwesterly low-level jet, which provided enough instability via low-level moisture transport for convection to initiate. Most of the morning convection was elevated, with between 2000-3000 J/kg of most unstable parcel CAPE present above a relatively stable boundary layer. Given the strong flow aloft, effective bulk shear was strong, around 55-60 kt, supporting organized multicell and supercell clusters. For the first wave of storms which moved across central Kentucky during the morning hours, large hail was the primary severe threat, with several reports of quarter to ping pong ball sized hail reported in severe storms. By later in the morning, isolated wind damage was also observed with severe storms across south central Kentucky. The first wave of storms continued until around midday, with a lull in activity occurring through the late afternoon hours.||During the early and mid-afternoon hours, breaks in cloud cover allowed for additional destabilization to occur, with temperatures warming into the low 80s and dewpoint temperatures in the low 70s ahead of the second wave of severe storms. This would support between 3500-4500 J/kg of surface-based CAPE across central Kentucky and extending into southern Indiana, setting up quite an unstable environment. Wind shear values were also extremely high ahead of the second wave of storms, with 60-70 knots of effective bulk shear noted in mesoanalysis data. Strong low-level wind shear and helicity were also present, with the parameter space supporting significant threats from damaging winds, hail, and tornadoes. The second wave of storms began as a broken line of supercells across Missouri, which moved into western and central Kentucky during the early evening hours. A dominant lead supercell moved across south central Kentucky, producing significant wind damage and up to baseball sized hail as it tracked from Logan and Butler County across to Russell County. As the supercell moved across Russell County, rotation aloft within the cell translated to the ground, with the storm producing a strong tornado which produced up to EF3 damage in eastern Russell County before tracking for nearly 60 miles across southeastern Kentucky, with maximum damage of EF4 strength near London. Additional supercells farther to the north also produced isolated wind damage and hail. By the late evening hours, supercells across western Kentucky and southern Illinois merged into a squall line as it moved over central Kentucky, producing larger swaths of wind damage with several reports of over 60 mph winds. A spin-up tornado was also observed with this line over Logan County, producing EF1 damage. The line of severe storms finally pushed into eastern Kentucky during the early morning hours on May 17th, bringing an end to the severe weather threat.",242
